"jahr";"bfsnr";"ort";"rubrik";"thema";"wert";"einheit"
2005;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2005;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";1;"Anzahl"
2006;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";50.4;"kW"
2006;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2006;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";90.72;"MWh"
2006;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2006;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";1;"Anzahl"
2007;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";50.4;"kW"
2007;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2007;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";90.72;"MWh"
2007;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2007;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";1;"Anzahl"
2008;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";50.4;"kW"
2008;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2008;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";90.72;"MWh"
2008;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2008;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";1;"Anzahl"
2009;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";50.4;"kW"
2009;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2009;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";90.72;"MWh"
2009;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2009;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";1;"Anzahl"
2010;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";50.4;"kW"
2010;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2010;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";90.72;"MWh"
2010;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2010;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";1;"Anzahl"
2011;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";50.4;"kW"
2011;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2011;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";90.72;"MWh"
2011;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2011;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";1;"Anzahl"
2012;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";50.4;"kW"
2012;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2012;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";90.72;"MWh"
2012;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2012;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";1;"Anzahl"
2013;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";50.4;"kW"
2013;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2013;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";90.72;"MWh"
2013;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2013;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";1;"Anzahl"
2014;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";88.4;"kW"
2014;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2014;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";159.12;"MWh"
2014;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2014;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";2;"Anzahl"
2015;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";117.5;"kW"
2015;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2015;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";211.5;"MWh"
2015;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2015;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";3;"Anzahl"
2016;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";117.5;"kW"
2016;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2016;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";211.5;"MWh"
2016;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2016;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";3;"Anzahl"
2017;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";117.5;"kW"
2017;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2017;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";211.5;"MWh"
2017;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2017;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";3;"Anzahl"
2018;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";117.5;"kW"
2018;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2018;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";211.5;"MWh"
2018;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2018;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";3;"Anzahl"
2019;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";117.5;"kW"
2019;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2019;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";211.5;"MWh"
2019;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2019;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";3;"Anzahl"
2020;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";117.5;"kW"
2020;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2020;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";211.5;"MWh"
2020;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2020;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";3;"Anzahl"
2021;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";117.5;"kW"
2021;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2021;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";211.5;"MWh"
2021;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2021;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";3;"Anzahl"
2022;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";117.5;"kW"
2022;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2022;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";211.5;"MWh"
2022;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2022;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";3;"Anzahl"
2023;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";117.5;"kW"
2023;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"kW"
2023;2;"Affoltern am Albis";"Grundwasser WP";"Wärme";211.5;"MWh"
2023;2;"Affoltern am Albis";"Grundwasser WP";"Kälte";0;"MWh"
2023;2;"Affoltern am Albis";"Grundwasser WP";"Anzahl";3;"Anzahl"
1981;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1981;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1981;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1981;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1981;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1982;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1982;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1982;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1982;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1982;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1983;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1983;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1983;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1983;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1983;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1984;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1984;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1984;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1984;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1984;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1985;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1985;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1985;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1985;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1985;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1986;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1986;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1986;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1986;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1986;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1987;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1987;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1987;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1987;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1987;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1988;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1988;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1988;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1988;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1988;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1989;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1989;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1989;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1989;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1989;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1990;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1990;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1990;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1990;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1990;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1991;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1991;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1991;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1991;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1991;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1992;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1992;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1992;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1992;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1992;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1993;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1993;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1993;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1993;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1993;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1994;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1994;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1994;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1994;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1994;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1995;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1995;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1995;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1995;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1995;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1996;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1996;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1996;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1996;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1996;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1997;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1997;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1997;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1997;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1997;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1998;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1998;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1998;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1998;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1998;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1999;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
1999;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
1999;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
1999;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
1999;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2000;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
2000;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2000;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
2000;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2000;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2001;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
2001;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2001;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
2001;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2001;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2002;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
2002;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2002;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
2002;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2002;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2003;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
2003;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2003;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
2003;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2003;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2004;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
2004;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2004;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
2004;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2004;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2005;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
2005;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2005;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
2005;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2005;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2006;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
2006;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2006;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
2006;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2006;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2007;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
2007;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2007;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
2007;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2007;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2008;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
2008;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2008;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
2008;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2008;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2009;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
2009;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2009;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
2009;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2009;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2010;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
2010;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2010;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
2010;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2010;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2011;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
2011;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2011;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
2011;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2011;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2012;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
2012;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2012;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
2012;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2012;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2013;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
2013;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2013;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
2013;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2013;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2014;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"kW"
2014;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2014;3;"Bonstetten";"Grundwasser WP";"Wärme";0;"MWh"
2014;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2014;3;"Bonstetten";"Grundwasser WP";"Anzahl";0;"Anzahl"
2015;3;"Bonstetten";"Grundwasser WP";"Wärme";4.5;"kW"
2015;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2015;3;"Bonstetten";"Grundwasser WP";"Wärme";8.1;"MWh"
2015;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2015;3;"Bonstetten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2016;3;"Bonstetten";"Grundwasser WP";"Wärme";4.5;"kW"
2016;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2016;3;"Bonstetten";"Grundwasser WP";"Wärme";8.1;"MWh"
2016;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2016;3;"Bonstetten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2017;3;"Bonstetten";"Grundwasser WP";"Wärme";4.5;"kW"
2017;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2017;3;"Bonstetten";"Grundwasser WP";"Wärme";8.1;"MWh"
2017;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2017;3;"Bonstetten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2018;3;"Bonstetten";"Grundwasser WP";"Wärme";4.5;"kW"
2018;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2018;3;"Bonstetten";"Grundwasser WP";"Wärme";8.1;"MWh"
2018;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2018;3;"Bonstetten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2019;3;"Bonstetten";"Grundwasser WP";"Wärme";4.5;"kW"
2019;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2019;3;"Bonstetten";"Grundwasser WP";"Wärme";8.1;"MWh"
2019;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2019;3;"Bonstetten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2020;3;"Bonstetten";"Grundwasser WP";"Wärme";4.5;"kW"
2020;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2020;3;"Bonstetten";"Grundwasser WP";"Wärme";8.1;"MWh"
2020;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2020;3;"Bonstetten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2021;3;"Bonstetten";"Grundwasser WP";"Wärme";4.5;"kW"
2021;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2021;3;"Bonstetten";"Grundwasser WP";"Wärme";8.1;"MWh"
2021;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2021;3;"Bonstetten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2022;3;"Bonstetten";"Grundwasser WP";"Wärme";4.5;"kW"
2022;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2022;3;"Bonstetten";"Grundwasser WP";"Wärme";8.1;"MWh"
2022;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2022;3;"Bonstetten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2023;3;"Bonstetten";"Grundwasser WP";"Wärme";4.5;"kW"
2023;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"kW"
2023;3;"Bonstetten";"Grundwasser WP";"Wärme";8.1;"MWh"
2023;3;"Bonstetten";"Grundwasser WP";"Kälte";0;"MWh"
2023;3;"Bonstetten";"Grundwasser WP";"Anzahl";1;"Anzahl"
1981;5;"Hedingen";"Grundwasser WP";"Wärme";0;"kW"
1981;5;"Hedingen";"Grundwasser WP";"Kälte";0;"kW"
1981;5;"Hedingen";"Grundwasser WP";"Wärme";0;"MWh"
1981;5;"Hedingen";"Grundwasser WP";"Kälte";0;"MWh"
1981;5;"Hedingen";"Grundwasser WP";"Anzahl";0;"Anzahl"
1982;5;"Hedingen";"Grundwasser WP";"Wärme";0;"kW"
1982;5;"Hedingen";"Grundwasser WP";"Kälte";0;"kW"
1982;5;"Hedingen";"Grundwasser WP";"Wärme";0;"MWh"
1982;5;"Hedingen";"Grundwasser WP";"Kälte";0;"MWh"
1982;5;"Hedingen";"Grundwasser WP";"Anzahl";0;"Anzahl"
1983;5;"Hedingen";"Grundwasser WP";"Wärme";0;"kW"
1983;5;"Hedingen";"Grundwasser WP";"Kälte";0;"kW"
1983;5;"Hedingen";"Grundwasser WP";"Wärme";0;"MWh"
1983;5;"Hedingen";"Grundwasser WP";"Kälte";0;"MWh"
1983;5;"Hedingen";"Grundwasser WP";"Anzahl";0;"Anzahl"
1984;5;"Hedingen";"Grundwasser WP";"Wärme";0;"kW"
1984;5;"Hedingen";"Grundwasser WP";"Kälte";0;"kW"
1984;5;"Hedingen";"Grundwasser WP";"Wärme";0;"MWh"
1984;5;"Hedingen";"Grundwasser WP";"Kälte";0;"MWh"
1984;5;"Hedingen";"Grundwasser WP";"Anzahl";0;"Anzahl"
1985;5;"Hedingen";"Grundwasser WP";"Wärme";0;"kW"
1985;5;"Hedingen";"Grundwasser WP";"Kälte";0;"kW"
1985;5;"Hedingen";"Grundwasser WP";"Wärme";0;"MWh"
1985;5;"Hedingen";"Grundwasser WP";"Kälte";0;"MWh"
1985;5;"Hedingen";"Grundwasser WP";"Anzahl";0;"Anzahl"
1986;5;"Hedingen";"Grundwasser WP";"Wärme";0;"kW"
1986;5;"Hedingen";"Grundwasser WP";"Kälte";0;"kW"
1986;5;"Hedingen";"Grundwasser WP";"Wärme";0;"MWh"
1986;5;"Hedingen";"Grundwasser WP";"Kälte";0;"MWh"
1986;5;"Hedingen";"Grundwasser WP";"Anzahl";0;"Anzahl"
1987;5;"Hedingen";"Grundwasser WP";"Wärme";0;"kW"
1987;5;"Hedingen";"Grundwasser WP";"Kälte";0;"kW"
1987;5;"Hedingen";"Grundwasser WP";"Wärme";0;"MWh"
1987;5;"Hedingen";"Grundwasser WP";"Kälte";0;"MWh"
1987;5;"Hedingen";"Grundwasser WP";"Anzahl";0;"Anzahl"
1988;5;"Hedingen";"Grundwasser WP";"Wärme";0;"kW"
1988;5;"Hedingen";"Grundwasser WP";"Kälte";0;"kW"
1988;5;"Hedingen";"Grundwasser WP";"Wärme";0;"MWh"
1988;5;"Hedingen";"Grundwasser WP";"Kälte";0;"MWh"
1988;5;"Hedingen";"Grundwasser WP";"Anzahl";0;"Anzahl"
1989;5;"Hedingen";"Grundwasser WP";"Wärme";0;"kW"
1989;5;"Hedingen";"Grundwasser WP";"Kälte";0;"kW"
1989;5;"Hedingen";"Grundwasser WP";"Wärme";0;"MWh"
1989;5;"Hedingen";"Grundwasser WP";"Kälte";0;"MWh"
1989;5;"Hedingen";"Grundwasser WP";"Anzahl";0;"Anzahl"
1990;5;"Hedingen";"Grundwasser WP";"Wärme";0;"kW"
1990;5;"Hedingen";"Grundwasser WP";"Kälte";0;"kW"
1990;5;"Hedingen";"Grundwasser WP";"Wärme";0;"MWh"
1990;5;"Hedingen";"Grundwasser WP";"Kälte";0;"MWh"
1990;5;"Hedingen";"Grundwasser WP";"Anzahl";0;"Anzahl"
1991;5;"Hedingen";"Grundwasser WP";"Wärme";0;"kW"
1991;5;"Hedingen";"Grundwasser WP";"Kälte";0;"kW"
1991;5;"Hedingen";"Grundwasser WP";"Wärme";0;"MWh"
1991;5;"Hedingen";"Grundwasser WP";"Kälte";0;"MWh"
1991;5;"Hedingen";"Grundwasser WP";"Anzahl";0;"Anzahl"
1992;5;"Hedingen";"Grundwasser WP";"Wärme";0;"kW"
1992;5;"Hedingen";"Grundwasser WP";"Kälte";0;"kW"
1992;5;"Hedingen";"Grundwasser WP";"Wärme";0;"MWh"
1992;5;"Hedingen";"Grundwasser WP";"Kälte";0;"MWh"
