"jahr";"bfsnr";"ort";"rubrik";"thema";"subthema";"wert";"einheit"
1988;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1988;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";2;"Anzahl"
1989;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";30.7;"kW"
1989;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1989;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";55.26;"MWh"
1989;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1989;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";2;"Anzahl"
1990;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";44.2;"kW"
1990;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1990;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";79.56;"MWh"
1990;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1990;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";4;"Anzahl"
1991;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";44.2;"kW"
1991;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1991;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";79.56;"MWh"
1991;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1991;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";4;"Anzahl"
1992;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";44.2;"kW"
1992;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1992;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";79.56;"MWh"
1992;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1992;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";4;"Anzahl"
1993;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";44.2;"kW"
1993;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1993;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";79.56;"MWh"
1993;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1993;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";4;"Anzahl"
1994;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";44.2;"kW"
1994;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1994;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";79.56;"MWh"
1994;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1994;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";4;"Anzahl"
1995;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";44.2;"kW"
1995;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1995;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";79.56;"MWh"
1995;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1995;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";4;"Anzahl"
1996;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";52.4;"kW"
1996;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1996;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";94.32;"MWh"
1996;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1996;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";5;"Anzahl"
1997;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";63.7;"kW"
1997;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1997;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";114.66;"MWh"
1997;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1997;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";6;"Anzahl"
1998;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";81.5;"kW"
1998;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1998;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";146.7;"MWh"
1998;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1998;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";8;"Anzahl"
1999;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";89.9;"kW"
1999;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1999;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";161.82;"MWh"
1999;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1999;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";9;"Anzahl"
2000;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";89.9;"kW"
2000;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2000;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";161.82;"MWh"
2000;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2000;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";9;"Anzahl"
2001;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";109.8;"kW"
2001;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2001;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";197.64;"MWh"
2001;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2001;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";12;"Anzahl"
2002;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";109.8;"kW"
2002;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2002;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";197.64;"MWh"
2002;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2002;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";12;"Anzahl"
2003;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";122.3;"kW"
2003;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2003;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";220.14;"MWh"
2003;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2003;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";13;"Anzahl"
2004;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";122.3;"kW"
2004;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2004;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";220.14;"MWh"
2004;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2004;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";13;"Anzahl"
2005;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";122.3;"kW"
2005;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2005;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";220.14;"MWh"
2005;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2005;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";13;"Anzahl"
2006;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";131.6;"kW"
2006;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2006;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";236.88;"MWh"
2006;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2006;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";14;"Anzahl"
2007;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";139.5;"kW"
2007;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2007;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";251.1;"MWh"
2007;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2007;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";15;"Anzahl"
2008;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";170;"kW"
2008;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2008;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";306;"MWh"
2008;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2008;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";19;"Anzahl"
2009;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";205.8;"kW"
2009;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2009;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";370.44;"MWh"
2009;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2009;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";23;"Anzahl"
2010;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";231.9;"kW"
2010;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2010;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";417.42;"MWh"
2010;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2010;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";26;"Anzahl"
2011;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";238.2;"kW"
2011;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2011;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";428.76;"MWh"
2011;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2011;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";27;"Anzahl"
2012;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";262.1;"kW"
2012;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2012;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";471.7800000000001;"MWh"
2012;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2012;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";30;"Anzahl"
2013;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";277.7;"kW"
2013;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2013;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";499.86;"MWh"
2013;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2013;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";32;"Anzahl"
2014;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";291.7;"kW"
2014;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";4;"kW"
2014;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";525.06;"MWh"
2014;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";7.2;"MWh"
2014;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";33;"Anzahl"
2015;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";297.9;"kW"
2015;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";4;"kW"
2015;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";536.22;"MWh"
2015;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";7.2;"MWh"
2015;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";34;"Anzahl"
2016;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";303.6;"kW"
2016;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";4;"kW"
2016;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";546.48;"MWh"
2016;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";7.2;"MWh"
2016;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";35;"Anzahl"
2017;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";324.3;"kW"
2017;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";4;"kW"
2017;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";583.74;"MWh"
2017;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";7.2;"MWh"
2017;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";37;"Anzahl"
2018;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";332.3;"kW"
2018;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";4;"kW"
2018;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";598.14;"MWh"
2018;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";7.2;"MWh"
2018;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";38;"Anzahl"
2019;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";345.7;"kW"
2019;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";4;"kW"
2019;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";622.26;"MWh"
2019;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";7.2;"MWh"
2019;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";39;"Anzahl"
2020;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";400.4;"kW"
2020;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";11.2;"kW"
2020;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";720.72;"MWh"
2020;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";20.16;"MWh"
2020;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";43;"Anzahl"
2021;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";482.4;"kW"
2021;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";11.2;"kW"
2021;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";868.32;"MWh"
2021;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";20.16;"MWh"
2021;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";47;"Anzahl"
2022;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";482.4;"kW"
2022;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";11.2;"kW"
2022;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";868.32;"MWh"
2022;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";20.16;"MWh"
2022;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";47;"Anzahl"
2023;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";524;"kW"
2023;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";15.2;"kW"
2023;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";943.2;"MWh"
2023;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";27.36;"MWh"
2023;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";50;"Anzahl"
2024;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";559;"kW"
2024;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";23.4;"kW"
2024;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1006.2;"MWh"
2024;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";42.12;"MWh"
2024;25;"Dachsen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";52;"Anzahl"
1983;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1983;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1983;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1983;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1983;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1984;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1984;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1984;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1984;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1984;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1985;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1985;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1985;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1985;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1985;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1986;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1986;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1986;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1986;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1986;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1987;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1987;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1987;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1987;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1987;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1988;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";23.2;"kW"
1988;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1988;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";41.76;"MWh"
1988;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1988;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";4;"Anzahl"
1989;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";32.7;"kW"
1989;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1989;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";58.86000000000001;"MWh"
1989;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1989;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";5;"Anzahl"
1990;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";67.3;"kW"
1990;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1990;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";121.14;"MWh"
1990;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1990;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";9;"Anzahl"
1991;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";67.3;"kW"
1991;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1991;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";121.14;"MWh"
1991;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1991;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";9;"Anzahl"
1992;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";67.3;"kW"
1992;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1992;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";121.14;"MWh"
1992;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1992;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";9;"Anzahl"
1993;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";79.9;"kW"
1993;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1993;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";143.82;"MWh"
1993;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1993;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";11;"Anzahl"
1994;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";79.9;"kW"
1994;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1994;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";143.82;"MWh"
1994;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1994;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";11;"Anzahl"
1995;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";87.2;"kW"
1995;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1995;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";156.96;"MWh"
1995;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1995;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";12;"Anzahl"
1996;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";94.3;"kW"
1996;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1996;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";169.74;"MWh"
1996;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1996;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";13;"Anzahl"
1997;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";102.8;"kW"
1997;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1997;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";185.04;"MWh"
1997;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1997;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";14;"Anzahl"
1998;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";110.8;"kW"
1998;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1998;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";199.44;"MWh"
1998;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1998;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";15;"Anzahl"
1999;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";116.1;"kW"
1999;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1999;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";208.98;"MWh"
1999;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1999;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";16;"Anzahl"
2000;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";130.1;"kW"
2000;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2000;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";234.18;"MWh"
2000;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2000;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";18;"Anzahl"
2001;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";140.6;"kW"
2001;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2001;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";253.08;"MWh"
2001;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2001;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";19;"Anzahl"
2002;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";156.3;"kW"
2002;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2002;26;"Dorf";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";281.34;"MWh"
